"id","title","firstName","lastName","email","assignee","leadStatus","leadSource","leadRating","phone","companyName","industry","adressLine1","adressLine2","city","state","country","zipcode","createdAt","createdAt"
"cd7b6d30-6bba-11ec-98e6-2bc0fca13e89","Mrs","Renu","Chaudhary","harry14@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India",,"2022-01-02T10:57:39.714Z","2022-01-02T10:57:39.714Z"
"e4c68f70-6c59-11ec-a6fc-3771b4de6875","Mr.","Harry","Peter","harry2@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T05:56:28.774Z","2022-01-03T05:56:28.774Z"
"e4c68f71-6c59-11ec-a6fc-3771b4de6875","Mr.","Harry","Peter","harry14@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T05:56:28.774Z","2022-01-03T05:56:28.774Z"
"a897a650-6c5a-11ec-9e70-3bd4cc8a2360","Mr.","Harry","Peter","harry2@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:01:57.300Z","2022-01-03T06:01:57.300Z"
"a897a651-6c5a-11ec-9e70-3bd4cc8a2360","Mr.","Harry","Peter","harry14@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:01:57.300Z","2022-01-03T06:01:57.300Z"
"47122d00-6c5b-11ec-8296-f927660be9d9","Mr.","Harry","Peter","harry2@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:06:23.184Z","2022-01-03T06:06:23.184Z"
"47122d01-6c5b-11ec-8296-f927660be9d9","Mr.","Harry","Peter","harry14@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:06:23.184Z","2022-01-03T06:06:23.184Z"
"10cd2c10-6c5e-11ec-9576-31c9668bc768","Mr.","Harry","Peter","harry2@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:26:20.625Z","2022-01-03T06:26:20.625Z"
"10cd5320-6c5e-11ec-9576-31c9668bc768","Mr.","Harry","Peter","harry14@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:26:20.625Z","2022-01-03T06:26:20.625Z"
"e09e2930-6c5e-11ec-af7b-f91c67e198a9","Mr.","Harry","Peter","harry2@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:32:09.283Z","2022-01-03T06:32:09.283Z"
"e09e2931-6c5e-11ec-af7b-f91c67e198a9","Mr.","Harry","Peter","harry14@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:32:09.283Z","2022-01-03T06:32:09.283Z"
"93782420-6c5f-11ec-a4fd-a99ba3187b9c","Mr.","Harry","Peter","harry2@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:37:09.346Z","2022-01-03T06:37:09.346Z"
"93784b30-6c5f-11ec-a4fd-a99ba3187b9c","Mr.","Harry","Peter","harry14@gmail.com","Rita","yes","unknown",3,"1234567890","Satisfic","IT","11 NP kHYALIWALA","string","Ramnagar","Uttarakhand","India","455643","2022-01-03T06:37:09.346Z","2022-01-03T06:37:09.346Z"
